0000005461;Neg.                                              ;3.000
0000005461;Bul.                                              ;23.000
0000011634;Und                                               ;1.000
0000011638;Und                                               ;1.000
0000011639;Und                                               ;1.000
0000011640;Und                                               ;1.000
0000011641;Und                                               ;1.000
0000011642;Und                                               ;1.000
0000011643;Und                                               ;1.000
0000011644;Und                                               ;1.000
0000011647;Und                                               ;1.000
0000011105;Und                                               ;1.000
0000011105;Und                                               ;0.080
0000007629;Und.                                              ;1.000
0000007629;Dis.                                              ;25.000
0000010540;Und                                               ;1.000
0000010540;Neg                                               ;3.000
0000010540;Cja.                                              ;60.000
0000010744;Und                                               ;1.000
0000010744;Neg                                               ;3.000
0000011649;Und                                               ;1.000
0000011649;Dis.                                              ;10.000
0000011649;Cja.                                              ;60.000
0000011651;Und                                               ;1.000
0000011651;Paq.                                              ;12.000
0000011651;Cja.                                              ;192.000
0000011652;Und                                               ;1.000
0000011652;Neg                                               ;3.000
0000011652;Cja.                                              ;36.000
0000011653;Und                                               ;1.000
0000011653;Disp                                              ;50.000
0000011654;Und                                               ;1.000
0000011654;Neg                                               ;3.000
0000011654;Bul.                                              ;10.000
0000011657;Und                                               ;1.000
0000011657;Neg                                               ;3.000
0000011657;Cja.                                              ;12.000
0000011660;Und                                               ;1.000
0000011660;Neg                                               ;3.000
0000011660;Cja.                                              ;24.000
0000011662;Und                                               ;1.000
0000011662;Neg                                               ;3.000
0000011662;Pac.                                              ;6.000
0000011673;Und                                               ;1.000
0000011673;Neg                                               ;3.000
0000011674;Und                                               ;1.000
0000011674;Neg                                               ;3.000
0000011678;Und                                               ;1.000
0000011678;Neg                                               ;3.000
0000011678;Cja.                                              ;6.000
0000011683;Und                                               ;1.000
0000011683;Neg                                               ;3.000
0000011684;Und                                               ;1.000
0000011684;Paq.                                              ;12.000
0000011687;Und                                               ;1.000
0000011687;Neg                                               ;3.000
0000011687;Cja.                                              ;50.000
0000011686;Und                                               ;1.000
0000011686;Neg                                               ;3.000
0000011686;Cja.                                              ;50.000
0000011685;Und                                               ;1.000
0000011685;Neg                                               ;3.000
0000011685;Cja.                                              ;50.000
0000011689;Und                                               ;1.000
0000011689;Neg                                               ;6.000
0000011690;Und                                               ;1.000
0000011690;Neg                                               ;3.000
0000011690;Cja.                                              ;80.000
0000011691;Und                                               ;1.000
0000011691;Neg                                               ;3.000
0000011691;Cja.                                              ;80.000
0000011692;Und.                                              ;1.000
0000011692;Tir.                                              ;18.000
0000011692;Cja.                                              ;432.000
0000011676;Und                                               ;1.000
0000011676;Neg                                               ;3.000
0000006403;Und.                                              ;1.000
0000006403;Dis.                                              ;12.000
0000006403;Cja.                                              ;288.000
0000007621;Und.                                              ;1.000
0000007621;Neg                                               ;3.000
0000007621;Tir.                                              ;12.000
0000011701;Und                                               ;1.000
0000011701;Neg                                               ;6.000
0000011701;Bul.                                              ;120.000
0000011699;Und                                               ;1.000
0000011699;Neg                                               ;3.000
0000011699;Bul.                                              ;24.000
0000011698;Und                                               ;1.000
0000011698;Neg                                               ;3.000
0000011698;Bul.                                              ;24.000
0000011171;Und                                               ;1.000
0000011171;Neg                                               ;3.000
0000011171;Dis.                                              ;12.000
0000011702;Und                                               ;1.000
0000011705;Und                                               ;1.000
0000011704;Und                                               ;1.000
0000011709;Und.                                              ;1.000
0000011709;Pac.                                              ;6.000
0000011711;Und.                                              ;1.000
0000011711;Pac.                                              ;12.000
0000011711;Neg                                               ;3.000
0000011715;Und                                               ;1.000
0000011715;Neg                                               ;3.000
0000011715;Cja.                                              ;12.000
0000011716;Und.                                              ;1.000
0000011716;Neg.                                              ;3.000
0000011716;Pac.                                              ;24.000
0000011718;Und                                               ;1.000
0000011718;Paq.                                              ;6.000
0000011720;Und                                               ;1.000
0000011720;Neg                                               ;3.000
0000011720;Cja.                                              ;24.000
0000011721;Und                                               ;1.000
0000011721;Cja.                                              ;6.000
0000011724;Und                                               ;1.000
0000011724;Paq.                                              ;10.000
0000011724;Cja.                                              ;320.000
0000011727;Und                                               ;1.000
0000011727;Neg                                               ;3.000
0000011727;Cja.                                              ;24.000
0000011728;Und                                               ;1.000
0000011728;Neg                                               ;3.000
0000011728;Cja.                                              ;24.000
0000011729;Und                                               ;1.000
0000011729;Neg                                               ;3.000
0000011729;Cja.                                              ;24.000
0000011732;Und                                               ;1.000
0000011732;Neg                                               ;3.000
0000011732;Cja.                                              ;80.000
0000011733;Und                                               ;1.000
0000011733;Neg                                               ;3.000
0000011733;Cja.                                              ;80.000
0000011734;Und                                               ;1.000
0000011734;Neg                                               ;3.000
0000011734;Cja.                                              ;12.000
0000011735;Und                                               ;1.000
0000011735;Neg                                               ;3.000
0000011735;Cja.                                              ;12.000
0000011739;Und                                               ;1.000
0000011739;Neg                                               ;3.000
0000011739;Cja.                                              ;6.000
0000011713;Und.                                              ;1.000
0000011713;Pac.                                              ;6.000
0000011238;Und                                               ;1.000
0000011745;Und                                               ;1.000
0000011746;Und                                               ;1.000
0000011747;Und                                               ;1.000
0000011749;Und                                               ;1.000
0000011064;Und.                                              ;1.000
0000011064;Dis.                                              ;12.000
0000011064;Caj.                                              ;288.000
0000008719;Und                                               ;1.000
0000008719;Neg                                               ;6.000
0000008719;Bul.                                              ;36.000
0000011750;Und                                               ;1.000
0000011750;Neg                                               ;3.000
0000011750;Bul.                                              ;24.000
0000011731;Und                                               ;1.000
0000011731;Neg                                               ;3.000
0000011731;Cja.                                              ;60.000
0000011419;Und                                               ;1.000
0000011419;Neg                                               ;6.000
0000011419;Bul.                                              ;36.000
0000007528;Und.                                              ;1.000
0000007528;Neg                                               ;3.000
0000007528;Bul.                                              ;10.000
0000006103;Und.                                              ;1.000
0000006103;Paq.                                              ;12.000
0000006103;Cja.                                              ;288.000
0000010233;Und                                               ;1.000
0000010233;Neg                                               ;3.000
0000010233;Bul.                                              ;12.000
0000011748;Und                                               ;1.000
0000006811;Und.                                              ;1.000
0000007529;Und.                                              ;1.000
0000007079;Und.                                              ;1.000
0000007079;Neg.                                              ;3.000
0000007079;Cja.                                              ;24.000
0000011755;Und                                               ;1.000
0000011479;Und                                               ;1.000
0000011479;Neg                                               ;3.000
0000011479;Cja.                                              ;25.000
0000011478;Und                                               ;1.000
0000011478;Neg                                               ;3.000
0000011478;Cja.                                              ;25.000
0000011758;Und                                               ;1.000
0000011757;Und                                               ;1.000
0000011757;Neg                                               ;6.000
0000011757;Bul.                                              ;100.000
0000007253;Und.                                              ;1.000
0000007253;Neg.                                              ;5.000
0000007253;Bul.                                              ;100.000
0000010902;Und                                               ;1.000
0000010902;Neg                                               ;3.000
0000010902;Cj.                                               ;24.000
0000007532;Und.                                              ;1.000
0000007532;Neg                                               ;3.000
0000007532;Bul.                                              ;5.000
0000011697;Und                                               ;1.000
0000011697;Neg                                               ;3.000
0000011697;Bul.                                              ;18.000
0000004924;Und.                                              ;1.000
0000004924;Tir.                                              ;12.000
0000005748;Und.                                              ;1.000
0000005748;Neg.                                              ;3.000
0000011764;Und                                               ;1.000
0000011764;Neg                                               ;6.000
0000011764;Bul.                                              ;100.000
0000011763;Und                                               ;1.000
0000011763;Neg                                               ;6.000
0000011763;Bul.                                              ;100.000
0000007571;Und.                                              ;1.000
0000007571;Neg                                               ;3.000
0000007571;Cja.                                              ;12.000
0000008644;Und                                               ;1.000
0000008644;Caj.                                              ;10.000
0000008644;Neg                                               ;3.000
0000008741;Und                                               ;1.000
0000008741;Neg                                               ;3.000
0000008741;Caj.                                              ;10.000
0000011768;Und                                               ;1.000
0000011768;Neg                                               ;3.000
0000011768;Cja.                                              ;24.000
0000011767;Und                                               ;1.000
0000011767;Neg                                               ;3.000
0000011767;Cja.                                              ;24.000
0000011766;Und                                               ;1.000
0000011766;Neg                                               ;3.000
0000011766;Cja.                                              ;24.000
0000005380;Und.                                              ;1.000
0000011760;Und                                               ;1.000
0000011760;Neg.                                              ;3.000
0000011760;Cja.                                              ;24.000
0000005270;Und.                                              ;1.000
0000005270;Neg.                                              ;5.000
0000005270;Cja.                                              ;144.000
0000006043;Und.                                              ;1.000
0000006043;Neg                                               ;3.000
0000006043;Cja.                                              ;144.000
0000009577;Und                                               ;1.000
0000009577;Neg                                               ;3.000
0000009577;Cja.                                              ;144.000
0000009172;Und                                               ;1.000
0000009172;Bul.                                              ;20.000
0000007184;Und.                                              ;1.000
0000007184;Neg.                                              ;3.000
0000007184;Cja.                                              ;12.000
0000011775;Und                                               ;1.000
0000011775;Neg                                               ;3.000
0000011775;Cja.                                              ;12.000
0000011774;Und                                               ;1.000
0000011774;Neg                                               ;3.000
0000011774;Cja.                                              ;12.000
0000011773;Und                                               ;1.000
0000011773;Neg                                               ;3.000
0000011773;Cja.                                              ;48.000
0000011772;Und                                               ;1.000
0000011772;Neg                                               ;3.000
0000011772;Cja.                                              ;48.000
0000011771;Und                                               ;1.000
0000011771;Neg                                               ;3.000
0000011771;Paq.                                              ;12.000
0000011771;Cja.                                              ;72.000
0000011397;Und.                                              ;1.000
0000011397;Und                                               ;1.000
0000011405;Und.                                              ;1.000
0000010524;Und                                               ;1.000
0000011787;Und                                               ;1.000
0000011788;Und                                               ;1.000
0000011790;Und                                               ;1.000
0000011789;Und                                               ;1.000
0000011801;Und                                               ;1.000
0000011803;Und                                               ;1.000
0000011804;Und                                               ;1.000
0000011806;Und                                               ;1.000
0000011800;Und                                               ;1.000
0000011808;Und.                                              ;1.000
0000009532;Und                                               ;1.000
0000009532;Neg                                               ;3.000
0000009532;Bul.                                              ;20.000
0000009531;Und                                               ;1.000
0000009531;Neg                                               ;3.000
0000009531;Bul.                                              ;20.000
0000008923;Und                                               ;1.000
0000008923;Neg                                               ;3.000
0000008923;Bul.                                              ;20.000
0000010824;Und                                               ;1.000
0000010824;Neg                                               ;3.000
0000010824;Bul.                                              ;20.000
0000011822;Und.                                              ;1.000
0000011822;Caj.                                              ;24.000
0000011822;Neg                                               ;3.000
0000011826;Und                                               ;1.000
0000011826;Neg                                               ;3.000
0000011826;Bul.                                              ;18.000
0000008403;Und                                               ;1.000
0000008403;Neg                                               ;3.000
0000008403;Cja.                                              ;32.000
0000011829;Und                                               ;1.000
0000008582;Und                                               ;1.000
0000008582;Neg                                               ;3.000
0000008582;Bul.                                              ;50.000
0000011830;Und.                                              ;1.000
0000011832;Und.                                              ;1.000
0000011832;Neg                                               ;3.000
0000011832;Caj.                                              ;40.000
0000009887;Und                                               ;1.000
0000009887;Neg                                               ;3.000
0000009887;Cja.                                              ;12.000
0000011107;Und                                               ;1.000
0000011107;Neg                                               ;3.000
0000011107;Cja.                                              ;12.000
0000009596;Und                                               ;1.000
0000009498;Und                                               ;1.000
0000009498;Neg                                               ;3.000
0000009498;Cja.                                              ;24.000
0000011278;Und                                               ;1.000
0000011278;Neg                                               ;3.000
0000011278;Cja.                                              ;24.000
0000011835;Und                                               ;1.000
0000011835;Und                                               ;1.000
0000011834;Und.                                              ;1.000
0000011834;Caj.                                              ;12.000
0000011834;Neg                                               ;3.000
0000011833;Und.                                              ;1.000
0000011833;Bul.                                              ;70.000
0000011591;Und.                                              ;1.000
0000011591;Paq.                                              ;6.000
0000011802;Und                                               ;1.000
0000011093;Und                                               ;1.000
0000011093;Neg                                               ;3.000
0000011093;Bul.                                              ;12.000
0000011094;Und                                               ;1.000
0000011094;Neg                                               ;3.000
0000011094;Bul.                                              ;12.000
0000011659;Und                                               ;1.000
0000011659;Cja.                                              ;24.000
0000011659;Neg                                               ;3.000
0000011842;Und                                               ;1.000
0000011843;Und                                               ;1.000
0000011840;Und                                               ;1.000
0000011840;Neg                                               ;3.000
0000011839;Und                                               ;1.000
0000011839;Neg                                               ;3.000
0000011839;Cja.                                              ;24.000
0000008633;Und                                               ;1.000
0000008633;Caj.                                              ;24.000
0000008633;Neg                                               ;3.000
0000008743;Und                                               ;1.000
0000008743;Neg                                               ;3.000
0000008743;Caj.                                              ;22.000
0000011845;Und.                                              ;1.000
0000011845;Tir.                                              ;12.000
0000011133;Und                                               ;1.000
0000011133;Neg                                               ;3.000
0000011133;Bul.                                              ;24.000
0000005583;Und.                                              ;1.000
0000005583;Neg.                                              ;3.000
0000005583;Cja.                                              ;12.000
0000011854;Und.                                              ;1.000
0000011852;Und.                                              ;1.000
0000010239;Und                                               ;1.000
0000010239;Neg                                               ;3.000
0000010239;Cja.                                              ;50.000
0000011858;Und                                               ;1.000
0000011858;Neg                                               ;3.000
0000011859;Und                                               ;1.000
0000011862;Und                                               ;1.000
0000011862;Neg                                               ;3.000
0000011863;Und                                               ;1.000
0000011863;Neg                                               ;3.000
0000011864;Und                                               ;1.000
0000011864;Neg                                               ;3.000
0000011865;Und                                               ;1.000
0000011865;Neg                                               ;3.000
0000011865;Cja.                                              ;12.000
0000011867;Und                                               ;1.000
0000011867;Neg                                               ;3.000
0000011867;Bul.                                              ;12.000
0000011259;Und                                               ;1.000
0000011873;Und.                                              ;1.000
0000011874;Und.                                              ;1.000
0000011875;Und.                                              ;1.000
0000011877;Und.                                              ;1.000
0000011879;Und.                                              ;1.000
0000011882;Und.                                              ;1.000
0000011883;Und.                                              ;1.000
0000011885;Und.                                              ;1.000
0000011886;Und.                                              ;1.000
0000011889;Und.                                              ;1.000
0000011890;Und.                                              ;1.000
0000011891;Und.                                              ;1.000
0000011892;Und.                                              ;1.000
0000010429;Und                                               ;1.000
0000010429;Bul.                                              ;10.000
0000011893;Und                                               ;1.000
0000011894;Und                                               ;1.000
0000011895;Und                                               ;1.000
0000011898;Und                                               ;1.000
0000011876;Und.                                              ;1.000
0000011844;Und                                               ;1.000
0000011899;Und                                               ;1.000
0000011266;Und                                               ;1.000
0000011266;Paq.                                              ;12.000
0000005035;Und                                               ;1.000
0000005035;Neg.                                              ;3.000
0000005035;Cja.                                              ;12.000
0000011841;Und                                               ;1.000
0000011841;Neg                                               ;3.000
0000011841;Pac.                                              ;6.000
0000011880;Und.                                              ;1.000
0000011881;Und.                                              ;1.000
0000011878;Und.                                              ;1.000
0000011884;Und.                                              ;1.000
0000011887;Und.                                              ;1.000
0000011888;Und.                                              ;1.000
0000009404;Und                                               ;1.000
0000009404;Neg                                               ;3.000
0000009404;Bul.                                              ;8.000
0000011901;Und                                               ;1.000
0000011902;Und                                               ;1.000
0000011694;Und                                               ;1.000
0000011694;Neg                                               ;3.000
0000011694;Bul.                                              ;24.000
0000011915;Und                                               ;1.000
0000011915;Neg                                               ;3.000
0000011914;Und                                               ;1.000
0000011914;Neg                                               ;3.000
0000011913;Und                                               ;1.000
0000011913;Neg                                               ;3.000
0000011912;Und                                               ;1.000
0000011912;Neg                                               ;3.000
0000011911;Und                                               ;1.000
0000011911;Neg                                               ;3.000
0000011918;Und.                                              ;1.000
0000011918;Bul.                                              ;40.000
0000011918;Neg                                               ;3.000
0000011932;Und                                               ;1.000
0000011932;Neg                                               ;3.000
0000011932;Cja.                                              ;30.000
0000011931;Und                                               ;1.000
0000011931;Neg                                               ;3.000
0000011931;Cja.                                              ;30.000
0000011935;Und                                               ;1.000
0000011935;Neg                                               ;3.000
0000011935;Cja.                                              ;30.000
0000011937;Und                                               ;1.000
0000011940;Und                                               ;1.000
0000011940;Neg                                               ;3.000
0000011940;Cja.                                              ;48.000
0000011926;Und.                                              ;1.000
0000011926;Neg                                               ;3.000
0000011927;Und.                                              ;1.000
0000011927;Neg                                               ;3.000
0000011942;Und                                               ;1.000
0000011944;Und                                               ;1.000
0000011944;Neg                                               ;3.000
0000011944;Cja.                                              ;20.000
0000011945;Und                                               ;1.000
0000011945;Neg                                               ;3.000
0000011945;Cja.                                              ;20.000
0000011953;Und                                               ;1.000
0000011953;Neg                                               ;3.000
0000011953;Cja.                                              ;40.000
0000011947;Und                                               ;1.000
0000011947;Neg                                               ;3.000
0000011947;Cja.                                              ;24.000
0000011946;Und                                               ;1.000
0000011946;Neg                                               ;3.000
0000011946;Cja.                                              ;50.000
0000011938;Und.                                              ;1.000
0000009576;Und                                               ;1.000
0000009576;Neg                                               ;3.000
0000009576;Cja.                                              ;16.000
0000008929;Und                                               ;1.000
0000008929;Cja.                                              ;12.000
0000008884;Und                                               ;1.000
0000008884;Neg                                               ;3.000
0000008884;Cja.                                              ;24.000
0000009410;Und                                               ;1.000
0000009410;Bul.                                              ;50.000
0000006667;Und.                                              ;1.000
0000006667;Cja.                                              ;24.000
0000006556;Und.                                              ;1.000
0000006556;Cja.                                              ;24.000
0000007667;Und                                               ;0.090
0000007667;Und.                                              ;1.000
0000007660;Lib.                                              ;0.180
0000007660;Und.                                              ;1.000
0000007660;Caj.                                              ;4.000
0000005573;Und.                                              ;1.000
0000005573;Bul.                                              ;50.000
0000005573;Neg                                               ;3.000
0000006545;Und.                                              ;1.000
0000006545;Neg.                                              ;3.000
0000006545;Cja.                                              ;12.000
0000004739;Und.                                              ;1.000
0000004739;Neg.                                              ;3.000
0000004739;Bul.                                              ;23.000
0000011962;Und                                               ;1.000
0000011961;Und                                               ;1.000
0000011960;Und                                               ;1.000
0000011959;Und                                               ;1.000
0000011868;Und.                                              ;1.000
0000011868;Neg                                               ;3.000
0000011971;Und                                               ;1.000
0000011971;Neg                                               ;3.000
0000011975;Und                                               ;1.000
0000011723;Und                                               ;1.000
0000011723;Neg                                               ;3.000
0000011723;Cja.                                              ;24.000
0000011719;Und                                               ;1.000
0000011719;Neg                                               ;3.000
0000011719;Cja.                                              ;24.000
0000008298;Und                                               ;1.000
0000008298;Caj.                                              ;60.000
0000007600;Und.                                              ;1.000
0000007600;Neg                                               ;3.000
0000007600;Caj.                                              ;48.000
0000007601;Und.                                              ;1.000
0000007601;Neg                                               ;3.000
0000007601;Caj.                                              ;48.000
0000007605;Und.                                              ;1.000
0000007605;Neg                                               ;3.000
0000007605;Caj.                                              ;48.000
0000007603;Und.                                              ;1.000
0000007603;Neg                                               ;3.000
0000007603;Caj.                                              ;48.000
0000007666;Und.                                              ;1.000
0000007666;Neg                                               ;3.000
0000007666;Caj.                                              ;48.000
0000011986;Und                                               ;1.000
0000011576;Und                                               ;1.000
0000011577;Und                                               ;1.000
0000011989;Und                                               ;1.000
0000011989;Neg                                               ;3.000
0000009176;Und.                                              ;1.000
0000009176;Neg                                               ;3.000
0000009176;Cja.                                              ;60.000
0000009379;Und.                                              ;1.000
0000009379;Neg                                               ;3.000
0000009379;Cja.                                              ;60.000
0000011994;Und                                               ;1.000
0000011994;Neg                                               ;3.000
0000011994;Cja.                                              ;40.000
0000011996;Und                                               ;1.000
0000011996;Neg                                               ;3.000
0000011996;Cja.                                              ;50.000
0000005366;Und.                                              ;1.000
0000005366;Tir.                                              ;12.000
0000005366;Cja.                                              ;48.000
0000007321;Und.                                              ;1.000
0000007321;Neg                                               ;3.000
0000007321;Cja.                                              ;24.000
0000011042;Und                                               ;1.000
0000012004;Und.                                              ;1.000
0000012004;Quintal                                           ;66.000
0000012003;Und.                                              ;1.000
0000012003;Quintal                                           ;66.000
0000006467;Und.                                              ;1.000
0000006467;Pac.                                              ;6.000
0000011998;Und.                                              ;1.000
0000011998;Pac.                                              ;6.000
0000011179;Und                                               ;1.000
0000011179;Neg                                               ;3.000
0000011179;Cja.                                              ;24.000
0000007537;Und.                                              ;1.000
0000007537;Neg                                               ;3.000
0000007537;Bul.                                              ;10.000
0000012009;Und.                                              ;1.000
0000012009;Caj.                                              ;6.000
0000012008;Und.                                              ;1.000
0000012008;Caj.                                              ;6.000
0000012006;Und.                                              ;1.000
0000012006;Caj.                                              ;6.000
0000012005;Und.                                              ;1.000
0000012005;Caj.                                              ;6.000
0000012011;Und.                                              ;1.000
0000012011;Bul.                                              ;100.000
0000012011;Neg                                               ;6.000
0000012012;Und                                               ;1.000
0000012016;Und                                               ;1.000
0000012016;Paq.                                              ;5.000
0000012017;Und                                               ;1.000
0000012017;Paq.                                              ;5.000
0000012018;Und                                               ;1.000
0000012018;Paq.                                              ;5.000
0000012020;Und                                               ;1.000
0000012020;Paq.                                              ;5.000
0000012021;Und                                               ;1.000
0000012021;Paq.                                              ;5.000
0000012024;Und                                               ;1.000
0000008423;Und                                               ;1.000
0000008423;Paq.                                              ;5.000
0000008426;Und                                               ;1.000
0000008426;Paq.                                              ;5.000
0000012026;Und.                                              ;1.000
0000012025;Und.                                              ;1.000
0000010933;Und                                               ;1.000
0000010933;Neg                                               ;3.000
0000010933;Cja.                                              ;50.000
0000011262;Und                                               ;1.000
0000005843;Und.                                              ;1.000
0000005843;Tir.                                              ;10.000
0000005843;Bul.                                              ;60.000
0000012035;Und                                               ;1.000
0000012033;Und                                               ;1.000
0000012032;Und                                               ;1.000
0000012036;Und                                               ;1.000
0000010946;Und                                               ;1.000
0000010946;Neg                                               ;3.000
0000010946;Cja.                                              ;24.000
0000012027;Und.                                              ;1.000
0000012027;Neg                                               ;3.000
0000011776;Und                                               ;1.000
0000011776;Neg                                               ;3.000
0000011776;Cja.                                              ;24.000
0000009401;Und                                               ;1.000
0000009401;Neg                                               ;3.000
0000009401;Paq.                                              ;12.000
0000009401;Cja.                                              ;72.000
0000012038;Und                                               ;1.000
0000012038;Neg                                               ;3.000
0000012038;Cja.                                              ;72.000
0000012039;Und                                               ;1.000
0000012039;Paq.                                              ;4.000
0000010982;Und                                               ;1.000
0000010982;Neg                                               ;3.000
0000010982;Bul.                                              ;20.000
0000012044;Und.                                              ;1.000
0000012044;Neg.                                              ;3.000
0000012044;Cja.                                              ;30.000
0000012045;Und                                               ;1.000
0000012045;Neg                                               ;3.000
0000012042;Und                                               ;1.000
0000012042;Neg                                               ;3.000
0000006402;Und.                                              ;1.000
0000006402;Dis.                                              ;12.000
0000006402;Cja.                                              ;288.000
0000007539;Und.                                              ;1.000
0000007539;Neg                                               ;3.000
0000007539;Bul.                                              ;10.000
0000010772;Und                                               ;1.000
0000010772;Neg                                               ;3.000
0000010772;Bul.                                              ;12.000
0000010316;Und                                               ;1.000
0000010316;Neg                                               ;3.000
0000010316;Cja.                                              ;12.000
0000011861;Und                                               ;1.000
0000011861;Neg                                               ;3.000
0000011861;Bul.                                              ;4.000
0000006688;Und.                                              ;1.000
0000006688;Neg.                                              ;3.000
0000006688;Cja.                                              ;24.000
0000008689;Und                                               ;1.000
0000008689;Neg                                               ;3.000
0000008688;Und                                               ;1.000
0000008688;Neg                                               ;3.000
0000008806;Und                                               ;1.000
